职位名称,招聘部门,薪资,地区,工作经验,学历,工作性质,职位诱惑,职位描述,工作地址,公司信息
产品经理,福汇协源管理咨询招聘,20k-25k,/上海 /,经验3-5年 /,大专及以上 /,全职,"
行业领先；团队优秀；环境好","
岗位职责：
- 产品需求分析：针对应用场景，深入分析、理解、收集、挖掘客户/用户业务需求和痛点，负责数字化产品解决方案的规划和设计；
- 产品方案设计：负责设计数字化产品的业务流程整理、产品的交互界面设计，撰写产品需求文档等；
- 产品项目管理：与内部相关部门及外部供应商合作，推动产品设计及运营高效运转；
- 产品迭代优化：分析产品技术特点、业务需求，竞品分析，客户体验反馈，对产品进行迭代优化；
- 产品数据分析：对产品的使用效果进行评估，统计产品运营数据，进行业务数据分析，提交分析报告。
 任职要求：
- 有设计并运营过数字化产品的经验，包含WeChat, Website, Mobile App等；
- 对数字化运营有深刻的理解，能够熟练地运用工具分析用户画像，用户行为数据及用户反馈等，并提供报告；
- 对数字化产品数据埋点有丰富的经验，能够根据业务流程及需求设计交互界面 （使用过GrowingIO，神策数据等类似工具）；
- 有资讯类数字产品功能设计及运营经验，例如千人千面等数字化功能；
- 有CRM经验者优先，理解数字产品数据与CRM系统整合的优先；
- 使用过SCRM者优先。","上海 - 静安区 - - 南京西路819号中创大厦3层WeWork
","福汇协源管理咨询
文化娱乐 广告营销
不需要融资
15-50人
https://www.lagou.com/gon..."
产品经理,深圳宝润兴业招聘,10k-15k,/长沙 /,经验3-5年 /,本科及以上 /,全职,"
周末双休、五险一金、项目奖金、带薪年假","
产品经理岗位职责：
1、负责对产品进行需求分析、竞品分析以及研究产品的发展趋势等；
2、较强的用户需求判断、引导、控制能力，有很好的合作能力,善于合作协调沟通；
3、3年以上产品经理工作经验，有网银产品设计工作经验优先考虑；
4、熟练使用产品原型工具（Axure、Sketch、墨刀、Omnigraffle任意一种）
5、负责与客户沟通需求，完成产品的界面、功能、流程设计。交付产品需求文档和原型，产品生命周期管理，不断优化，完成产品迭代，提升用户体验。","长沙 - 岳麓区 - 观沙岭 - 长沙市岳麓区楷林国际B座长沙银行大厦6楼
","深圳宝润兴业
电商,移动互联网
上市公司
150-500人
http://www.lagou.com/gong..."
产品经理,原力协议技术部招聘,20k-40k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
早期股权,机构投资,团队一流","
工作职责：
1.负责数字货币交易所业务的市场调研、需求分析、业务流程、产品原型设计，其中包括WEB端、移动端；
2.协调研发、前端、测试人员，与相关团队配合，积极推进项目，确保按时、高质量交付；
3.保持日常用户反馈调研，不断优化业务流程，研究产品发展方向，提出新产品计划。
  任职要求：
1.全日制统招本科及以上学历，金融相关专业优先；
2.3年及以上产品工作经验，具有互联网金融、交易产品设计经验，精通股票等相关业务优先；
3.具有良好的逻辑思维能力和数据分析经验，熟悉常用数据分析工具；
4.热爱创新，责任心强，能承受压力，具备成熟的工作协调、沟通能力、产品版本管理能力。","北京 - 朝阳区 - 望京 - 中航资本大厦
","原力协议
区块链
A轮
15-50人
https://www.theforceproto..."
产品经理,恒信永利产品运营部招聘,13k-25k,/深圳 /,经验3-5年 /,本科及以上 /,全职,"
六险一金 各种活动 周末双休 扁平化管理","
1. 负责信贷平台风控部门需求的分析、设计，根据业务需求完成产品原型和产品方案输出，包括但不限于互联网金融产品设计、授信借款用户体验优化、风控流程优化、第三方风控数据接入等；
2. 负责与风控部门、技术团队对接，跟进并确保风控需求如期上线，确保上线质量；
3. 配合风控部门跟进线上业务表现，持续优化风控产品，解决用户痛点，提升用户体验；
4. 持续、深入了解金融（信贷业务）行业发展，将业内最新风控产品技术，应用于风控产品体系建设；
5. 上级安排的其他工作；

任职资格:
1、全日制统招本科或以上学历，金融、计算机、数学、统计等相关专业；
2.、三年以上互联网金融产品经理经验。
3、 具备较强的沟通能力、协调能力、项目推进能力，富有团队合作精神、也能独立承担一个领域，执行力强；
4、KPI导向、目标驱动、数据驱动、闭环思维；
5、熟练运用如 墨刀、Axure 、WIKI、jiar、禅道、 xmind、PPT 等常用工具；
6、具备以下条件者优先：
①具备账务、支付等领域经验者优先；
②具备前端（app/h5）设计经验者优先。
③能输出高可读性prd文档优先（建议面试时带作品）","深圳 - 南山区 - 西丽 - 健兴科技大厦B座401
","恒信永利
金融
不需要融资
2000人以上
http://www.hengxinyongli...."
产品经理(J10612),明略科技集团招聘,15k-30k,/北京 /,经验5-10年 /,本科及以上 /,全职,"
带薪年假 团队氛围极佳","
工作职责:
1、负责创新业务ToB解决方案相关系统整体规划和产品方案设计；
2、与需求人员共同对客户需求进行调研，归纳总结业务流程，调整系统方案；
3、独立完成产品调研及规划，撰写产品需求文档；
4、向视觉设计团队传达产品需求，讲解UE/UX需求，配合视觉设计团队完成界面设计；
5、推进创新业务ToB解决方案相关系统产品化落地；
任职资格:
1、4-7年信息化系统、互联网平台产品经理工作经验，有餐饮行业、销售场景、AI语言产品经验优先；
2、熟悉产品开发的流程、包括用户调研、需求分析、产品分析定位、核心功能点规划，以及系统上线后的数据采集与分析；
3、能够熟练使用Visio、Axure、墨刀、Sketch、Briefs等软件工具设计系统原型和流程图；
4、具有较强的组织协调能力、判断力、优秀的沟通能力、计划与执行能力，具备突出的团队合作精神，富有创新精神；","北京 - 朝阳区 - 望京 - 望京soho
","明略科技集团
数据服务,广告营销
D轮及以上
2000人以上
http://www.miaozhen.com/"
产品经理(J10612),明略科技集团招聘,15k-30k,/北京 /,经验5-10年 /,本科及以上 /,全职,"
带薪年假 团队氛围极佳","
工作职责:
1、负责创新业务ToB解决方案相关系统整体规划和产品方案设计；
2、与需求人员共同对客户需求进行调研，归纳总结业务流程，调整系统方案；
3、独立完成产品调研及规划，撰写产品需求文档；
4、向视觉设计团队传达产品需求，讲解UE/UX需求，配合视觉设计团队完成界面设计；
5、推进创新业务ToB解决方案相关系统产品化落地；
任职资格:
1、4-7年信息化系统、互联网平台产品经理工作经验，有餐饮行业、销售场景、AI语言产品经验优先；
2、熟悉产品开发的流程、包括用户调研、需求分析、产品分析定位、核心功能点规划，以及系统上线后的数据采集与分析；
3、能够熟练使用Visio、Axure、墨刀、Sketch、Briefs等软件工具设计系统原型和流程图；
4、具有较强的组织协调能力、判断力、优秀的沟通能力、计划与执行能力，具备突出的团队合作精神，富有创新精神；","北京 - 朝阳区 - 望京 - 望京soho
","明略科技集团
数据服务,广告营销
D轮及以上
2000人以上
http://www.miaozhen.com/"
产品经理,上海小牛互娱智能科技有限公司小牛互娱招聘,12k-16k,/上海 /,经验3-5年 /,大专及以上 /,全职,"
大牛多，气氛好","
职责要求：
1.苹果，谷歌推荐资料整理及ppt制作
2.Sdk对接，跟进各个渠道sdk对接进度
3.版本验收，验收版本是否有明显错误，是否能正常运行
4.渠道预约，国内各渠道预约素材准备及跟进
5.数据分析，根据封测数据情况，进行用户行为及运营数据分析，优化现有产品
情况
6.版本排期，按照节点跟进各个版本的进度情况
7.推广计划，和媒体商讨输出推广计划各个节点
8.活动计划，根据已有数据，分析玩家的发展状况及需求情况，制定并调优线上
活动
9.用户维护，收集玩家反馈，玩家建议和需求整理。客服事件的处理，跟进游戏
内的bug修复，以及功能用户体验的优化。活跃社群和社区。
游戏评测，针对商务洽谈的产品，进行产品商务评测。
认职要求：
1、3年及以上商务BD工作经验，大专及以上学历，英语书面读写能力强；
2、热爱游戏，有较丰富的二次元游戏经历；
3、具有较强的沟通谈判技巧与团队协作能力；
4、形象气质佳，性格开朗、公关能力强。","上海 - 浦东新区 - 张江 - 申江路5005号星创科技广场1号楼9层
","上海小牛互娱智能科技有限公司
移动互联网
未融资
500-2000人
http://www.xiaoniu.com/"
产品经理（主营-MGM）,拍拍贷资产事业部招聘,20k-30k,/上海 /,经验3-5年 /,大专及以上 /,全职,"
上市公司，核心产品，明星团队","
【职位描述】
1、负责MGM活动的组件化配置开发，红包产品、券产品等营销工具的开发，提高MGM活动上线效率；
2、负责MGM微信小程序开发，熟悉微信小程序开放接口，落地产品工作，跟进设计、开发、测试等环节和上线；
3、负责搭建MGM的流程转化、用户细分、业务成交等全维度的数据监控体系，根据数据分析快速迭代，对MGM的产品体验和数据指标KPI负责；
4、精通A/Btest ，负责MGM各类拉新测试，完成增长目标 ；
5、负责用户福利中心板块的方案设计和产品功能落地开发，打通策略配置模块，实现福利中心千人千面；
6、搭建福利中心、活动测试的数据监控体系，负责福利中心配置策略、活动策略、产品功能调优。

【任职要求】
1、全日制本科及以上学历，3年以上消费金融或互联网行业MGM、用户增长产品经理的工作经验，必须为负责开发落地的产品经理；
2、了解现金贷产品及用户对现金贷使用场景，专长MGM裂变营销相关功能、工具的开发，熟悉各类产品活动玩法；
3、熟练使用 SQL 进行数据地查询与处理，能够从用户角度思考问题，数据敏感；
4、结果导向，具备卓越的责任感和优秀的执行能力；
5、态度谦虚，学习能力优秀，能胜任高强度工作，抗压抗挫折能力强，心态端正，积极向上，性格坦诚，善于沟通。","上海 - 浦东新区 - 上海市浦东新区丹桂路999号G1栋
","拍拍贷
金融
上市公司
2000人以上
http://www.ppdai.com"
产品经理,聚合极客招聘,8k-13k,/苏州 /,经验3-5年 /,本科及以上 /,全职,"
创新性的海外休闲度假深度体验服务","
职位名称:产品经理
岗位职责:
1.负责调研市场上已有的旅游服务产品
2.负责规划产品的发展方向
3.负责app，官网，小程序的设计工作
4.负责产品的运营迭代工作
岗位要求:
1.有两年以上相关领域的经验
2.热爱生活，有海外旅游的经历
3.能接受公司快速发展过程中的不稳定","苏州 - 工业园区 - - 星湖街创意产业园1栋4楼（暂）
","聚合极客
区块链、旅游
未融资
少于15人
https://www.lagou.com/gon..."
产品经理,深圳华强电子交易网络有限公司招聘,12k-20k,/深圳 /,经验3-5年 /,本科及以上 /,全职,"
无996，团队气氛+领导nice","
1、负责云平台产品规划、设计、改进和迭代； 
2、对现有产品进行评估并提出改进方案，持续优化用户体验，提升关键指标；
3、关注产品的运营数据，制定产品核心竞争力；
4、负责产品的管理工作，协调各部门资源，推动产品顺利发布。 


任职要求：
1、本科及以上学历，3年及以上产品经理工作经验，有B2B产品经验优先； 
2、有较深厚的产品文档和交互能力；
3、有一定运营思维，能够根据收集到的运营数据反哺于产品，完成产品的进一步优化迭代；
4、有较强的沟通能力和需求分析能力；
5、思维逻辑性强，并能清晰的表达出来，有激情，责任心强，相信事情的可能性并愿意主动突破和挑战；
6、对用户需求敏感，有从需求分析到产品发布全流程的经验，能独立设计产品；
7、抗压力强，拥有良好的沟通协调能力。","深圳 - 福田区 - 上步 - 深南中路华强集团二号楼6-7楼
","深圳华强电子交易网络有限公司
移动互联网,电商
上市公司
150-500人
http://www.hqew.com"
产品经理-大宗,大数金科招聘,15k-30k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
平台大 薪资福利好 工作氛围好","
岗位目标：
    1、 主导建设优化大宗商品交易平台，完善各项功能覆盖，保障用户正常使用；
    2、 深入探索、改进产品，优化体验；
    3、 协调各方资源，对产品最终质量负责。
岗位要求：
    1、 基本条件：
    全日制统招本科及以上学历，3年以上产品工作经验
    有0-1完整产品生命周期的产品设计经验
      2、产品设计能力：
    熟练使用Axure、XD等原型工具
    能独立完成界面的信息架构设计、流程设计和原型设计
    产品文档编写能力强

    3、综合能力：
    较强的逻辑思维能力、协调沟通能力、较强的洞察力
    抗压力较强、强大的工作责任意识
      4、 具备以下条件者优先考虑：
    有大型企业软件行业经验
    熟悉大型B2B电商产品
    熟悉钢铁电商、大宗商品行业
 ","北京 - 东城区 - 前门 - 崇文门国瑞大厦写字楼501
","大数金科
电商,移动互联网
不需要融资
50-150人
http://www.bdfint.com/wor..."
产品经理,嘉和美康招聘,15k-25k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
五险一金，14薪","
岗位职责：
1．负责公司口腔产品的市场调研、竞品分析、产品策划
2．设计与规划产品功能、业务流程，编写相关产品文档和产品原型
3．负责产品交互界面和流程原型设计
4．负责产品测试、体验、评审发布相关工作
5．收集整理客户反馈，通过定性和定量的分析，持续改善优化产品，提升用户体验
  任职资格：
1．临床/计算机相关专业，本科或以上学历，2年以上口腔软件或口腔医生相关工作经验优先
2．具有良好的数据分析与应用能力
3．熟悉使用Axure/ppt等产品工具更佳
技能要求：
需求分析，产品设计，产品策划，决策能力，用户研究，竞品分析","北京 - 海淀区 - 上地 - 上地信息产业基地开拓路7号先锋大厦一段
","嘉和美康
移动互联网,医疗丨健康
C轮
500-2000人
http://www.goodwillcis.com/"
产品经理,思图场景产品部招聘,15k-30k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
行业前景好,工作氛围优,公司发展快","
工作职责：
1. 对金融公司业务流程做调研和逻辑梳理，抽象出可持续使用的产品
2. 独立完成产品商业方案、需求文档以及交互设计，监控设计至测试上线的全过程
3. 与商务团队紧密配合，积极反馈、梳理和设计业务流程
4. 与技术团队紧密配合，快速、高效推动产品设计、研发、运营和推广

要求：
1. 本科或以上理工科学历，计算机软件或相关专业
2. 3年以上泛金融/教育、医疗行业从业经验，最好有2B业务产品经理经验
3.了解AI相关知识，有过AI类行业经验优先考虑
4. 熟练使用PM常用工具，能独立制作BRD、MRD、PRD
5. 注重逻辑思维能力、抽象能力、沟通表达能力，能够快速熟悉业务
6. 强烈的责任心和敬业精神，数据导向型思维

职位诱惑：
1. 金融领域人工智能公司，公司快速发展，潜力巨大，行业技术领先
2. 午餐免费，加班晚餐，办公地点地铁旁","北京 - 海淀区 - 中关村 - 一加一大厦
","思图场景
数据服务,企业服务
A轮
完成天使轮融资(天使轮)
50-150人
http://www.situdata.com"
产品经理,环球易购招聘,20k-40k,/深圳 /,经验5-10年 /,本科及以上 /,全职,"
福利待遇好","
职责描述：
负责公司一系列重要产品的运营工作，能识别和深刻理解用户需求、运营需求，准确调研和评估需求来源、需求背景，对产品和市场数据进行分析，并以此为依据来推进产品的改进。 
1、负责产品的需求发现和分析，产品功能设计; 
2、关注运营数据、用户调研与反馈等，持续优化产品; 
3、负责产品界面和交互全局和细节设计，推动产品交互体验持续提升; 
4、持续挖掘用户需求进行产品创新，合理规划产品发展与功能规划，协调推动产品功能实施; 
5、规划管理项目进度，推动项目的技术实现，把控项目实施质量和效率; 
6、对产品的长期发展战略提出建设性意见，进行相关市场调查，为公司决策层提供相应依据。
任职要求：
1、电子商务、计算机、心理学等相关专业，3年以上工作经验； 
2、能够撰写需求文档和产品原型，具备优秀的需求分析和规划能力； 
3、卓越的逻辑思维与分析能力，能够很好的规划和设计产品功能、使用流程和交互体验； 
4、有很强的沟通、协调、推进能力，有很好的抗压能力，能够有效地组织和推进跨职能，跨团队的合作项目； 
5、有大型电子商务公司或供应链管理工作经验者优先。","深圳 - 南山区 - 南油 - 东滨路4078号永新汇3号楼
","环球易购
电商
上市公司
2000人以上
http://www.globalegrow.com"
产品经理,51Talk 无忧英语招聘,15k-25k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
带薪年假，晋升培训，六险一金，年度体检","
岗位职责：
1. 负责中后台产品的规划与管理，撰写产品需求文档
2. 与开发、运营及业务团队紧密配合，推进产品迭代
3. 跟踪业务需求与用户反馈，不断优化业务和产品流程，提升综合运营效率
   职位要求：
1.  有中后台相关产品的工作经验；
2.  有在线教育、O2O、ERP、CRM等相关产品经验优先；
3.  良好的业务理解力和抽象能力，能够独立发现问题，提出解决方案，并推动执行。","北京 - 海淀区 - 西二旗 - 上地七街得实大厦
","51Talk 无忧英语
移动互联网,教育
上市公司
红杉资本 5500 万美元融资(C轮)，完成由雷军旗下的顺为基金领投的1200万美元的B轮融资。(B轮)，获得DCM数百万美元投资(A轮)，新东方联合创始人徐小平数十万美元的天使投资(天使轮)
2000人以上
http://www.51talk.com"
产品经理,度小满金融智能语音业务部招聘,20k-35k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
16薪 带薪超长年假 五险一金","
职责
-跟踪、分析、挖掘客户不断变化的需求，并结合公司业务发展进行需求评估
-负责产品的短中长期规划与管理
-不断优化产品用户体验
-负责产品研发过程中的实施与推进，确保研发和测试能够完全理解需求，并确保上线产品的质量
  任职要求
-本科及以上学历
-3年以上产品经理经验，有互联网金融行业经验者优先考虑
-良好的逻辑思维能力、横向沟通能力和文字功底，注重团队合作
-工作主动性强，有较强的抗压能力","北京 - 海淀区 - 西北旺 - 北京市海淀区西北旺东路10号园西区4号楼
","度小满金融
金融
A轮
500-2000人
https://www.duxiaoman.com/"
人事产品方向-产品经理,贝壳招聘,25k-30k,/上海 /,经验5-10年 /,本科及以上 /,全职,"
16薪,大平台","
工作职责:
工作职责:
1、面向贝壳找房平台的生态体系中的B端用户，提供人力资源相关业务产品方案。
2、帮助B端用户在人力业务提效的同事，不断提炼产品价值，向商品化方向做探索。
3、负责全国人事需求的对接、调研、分析等工作。
4、负责最终人事产品的设计、规划到研发、上线、落地、效果反馈的整个过程。

任职资格:
1、大学本科及以上学历，4年以上相关工作经验
2、具备良好的协调能力、执行能力，负有责任心，善于沟通，具有亲和力；
3、熟悉HR业务场景（如企业文化、薪酬绩效、员工关系、福利绩效等），持续改善产品功能，从用户体验角度出发，提出产品优化建议及解决方案；（具备相应业务经验优先）
4、撰写高质量的产品需求文档及产品原型图，确保技术及业务部门准确理解；
5、协调开发和运营团队，确保产品整体研发和运营进度。","上海 - 黄浦区 - 马当路
","贝壳
房产家居
D轮及以上
2000人以上
http://www.ke.com"
产品经理,度小满金融智能语音业务部招聘,20k-35k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
16薪 带薪超长年假 五险一金","
职责
-跟踪、分析、挖掘客户不断变化的需求，并结合公司业务发展进行需求评估
-负责产品的短中长期规划与管理
-不断优化产品用户体验
-负责产品研发过程中的实施与推进，确保研发和测试能够完全理解需求，并确保上线产品的质量
  任职要求
-本科及以上学历
-3年以上产品经理经验，有互联网金融行业经验者优先考虑
-良好的逻辑思维能力、横向沟通能力和文字功底，注重团队合作
-工作主动性强，有较强的抗压能力","北京 - 海淀区 - 西北旺 - 北京市海淀区西北旺东路10号园西区4号楼
","度小满金融
金融
A轮
500-2000人
https://www.duxiaoman.com/"
产品经理,Matrixport招聘,20k-35k,/北京 /,经验5-10年 /,本科及以上 /,全职,"
弹性工作制，各种补助，茶歇","
1、设计交易产品，发掘分析业务需求、收集用户反馈、对产品进行持续进行改进；
2、与设计、研发、测试和运营等职能团队密切沟通，对产品开发进度和生命周期进行管理；
3、参与公司产品的整体规划，能提出合理创新性建议。
任职条件
1、大学本科及以上学历，3年以上互联网产品相关工作经验，良好的交互设计能力；
2、对投资有浓厚兴趣，有股票或数字货币投资经历；
3、较强的自我驱动力、沟通和协调能力，工作积极主动，有主人翁意识；
4、有技术背景的优先，区块链或数字资产或互联网金融经验优先。","北京 - 海淀区 - 西二旗 - 上地十街
","Matrixport
金融,区块链
A轮
50-150人
www.matrixport.com"
产品经理,威佩产品部招聘,15k-30k,/杭州 /,经验3-5年 /,学历不限 /,全职,"
发展空间大 技术氛围好","
岗位职责：
1.负责电子竞技C端产品的功能设计和产品迭代，不断提升C端用户的服务能力，包
括移动端、Web端。
2.独立完成产品原型图、需求文档的撰写，详细阐述产品功能和操作流程，协助开发
团队理解和掌握需求。
3.参与管理产品日常运营数据，对项目结果进行数据分析，完善产品并不断改进用户
体验和提出优化建议。
4.通过竞品分析、用户反馈提炼产品迭代方向，制定功能优化方案。
5.产品的跟进与实施，协助研发与测试理解并实现需求，保证项目上线落地。
任职要求：
1.至少3年以上互联网产品经理工作经验，专业基础知识扎实，有完整的产品方法论，
熟悉需求管理和产品开发流程，经历过完整的产品生命周期。
2.有完整的C端产品设计案例。
3.有敏锐的产品意识，能较快的发现用户深层次的需求。
4.落地执行能力好，能迅速产出符合需求的产品方案。
5.具备较强的：逻辑能力、沟通能力、学习能力、抗压能力。","杭州 - 西湖区 - 西斗门路7号中天MCC2号楼15F
","威佩
移动互联网,游戏
A轮
阿米巴资本和米仓资本(A轮)
150-500人
http://www.vpgame.com"
产品经理,同盾信研招聘,15k-25k,/杭州 /,经验5-10年 /,本科及以上 /,全职,"
发展空间大，领导nice","
工作职责描述 ：
1、负责公司软件产品设计工作，包括用户需求挖掘、市场竞争分析、产品规划、产品功能及原型设计、撰写详细的产品需求文档等；
2、与技术团队密切配合，协助确定产品的实施方法及合理的执行计划，推动及协调产品的开发进度，把控产品质量，确保按时完成产品的研发；
3、跟踪产品运营数据、定期组织分析、撰写产品运营分析报告，提出产品改进意见及不断完善产品、持续改善用户体验；
4、分析和研究行业和竞争对手，不断提升产品的核心竞争力。
任职资格：
1、大学本科或以上学历，计算机或相关专业；
2、3年以上产品经理经验，对政府行业产品有较深入的了解；
3、逻辑思维能力强，做事有条理，具备较强的分析与解决问题的能力，产品思路规划有自己的见解,擅长沟通表达；
4、熟悉产品管理流程，熟练使用产品设计类软件如：Visio、Axure、MindManager、office等；
5、工作细致认真有责任心，具有较强的团队协作精神和沟通能力；
6、对技术研发环节有了解者优先。","杭州 - 余杭区 - 文一西路
","同盾信研
数据服务,人工智能
不需要融资
15-50人
https://www.lagou.com/gon..."
产品经理,有大家招聘,8k-15k,/北京 /,经验1-3年 /,本科及以上 /,全职,"
氛围活跃 六险一金 大牛带队 上升空间大","
职位职责：
1、负责产品需求的前期调研、需求整理、功能定位与框架设计以及风险控制；
2、不断提升客户端产品体验，把握整体风格和方向；
3、产品用户体验优化，提升产品黏度及用户体验，日常数据分析、跟踪与研究。
  职位要求：
1、超强项目推动能力，突出的逻辑思维能力及沟通能力，能快速领悟要点； 
2、本科及以上学历，具备1年以上产品经验；
3、熟悉市场上主流产品或社区产品，有成功产品经验者优先；
4、有较高的数据敏感度，善于用数据驱动产品的优化升级。","北京 - 朝阳区 - 三里屯SOHO办公C-602
","有大家
文娱丨内容,数据服务
天使轮
15-50人
https://www.lagou.com/gon..."
产品经理,天天看看招聘,10k-15k,/深圳 /,经验1-3年 /,本科及以上 /,全职,"
平台好，提升快,机会多,福利好","
岗位职责：

1.负责小说产品功能设计，深入理解用户阅读需求，不断优化产品设计，提升用户阅读体验；
2.负责项目流程推进，协调资源，跟进小说项目落地；
3.负责产品上线后的数据跟踪与数据分析， 根据数据及用户反馈分析结果，不断优化产品功能；
4.分析用户和内容特点，提升小说用户付费转化。


职位要求：
1.一年以上移动内容类（小说类优先）产品经验；
2.热爱阅读，对网络文学产业有深度了解优先；
3.对各类内容产品型产品有深入思考；
4.熟悉移动互联网产品运营工作，擅长数据分析；
5.良好的团队沟通和推进能力，工作主动，抗压能力强。","深圳 - 南山区 - 赛西科技大厦4F
","天天看看
移动互联网,文娱丨内容
不需要融资
50-150人
http://www.kankan.com"
产品经理,360shop技术部招聘,8k-15k,/杭州 /,经验1-3年 /,大专及以上 /,全职,"
工作氛围好 领导好","
岗位职责

1. 观察和分析市场情况，了解并收集用户需求
2. 根据市场及用户反馈，分析需求，构思并策划产品方案
3. 制定产品整体策略，规划发展方向和迭代计划
4. 完成产品设计工作（功能、信息结构、内容、流程、交互等）
5. 整合资源，协调不同岗位人员的工作，跟进研发过程，推动项目落地
6. 参与产品上线前的测试、验收，为产品整体质量负责
7. 产品上线后，配合运营和市场，将产品推向用户
8. 收集市场和用户的反馈、跟进产品关键数据指标，制定后续的迭代发展计划                                                            岗位要求

1. 有1-3年产品经验，负责过大型项目的优先
2. 独立负责过一个完整产品的设计和管理
3. 具备商家端、电商类、社交类的产品设计经验，有小程序经验者优先
4. 敏锐的市场洞察力，自主自发的策划并推进新产品
5. 优秀的逻辑思维能力
6. 优秀的表达和沟通能力
7. 优秀的抗压能力

工作时间：09:00-12:00    13:30-18:30

福利待遇：基本薪资（8K-15K）+交通补+餐补+高温补（3个月）+五险一金+全勤奖+年终奖+节假日福利+生日福利+团建活动+旅游（每年至少一次）+晋升+调薪（每年一次）  ","杭州 - 西湖区 - 古墩路616号同人精华大厦3座6楼
","360shop
移动互联网,电商
A轮
暾澜资本战略投资(A轮)，阿里巴巴战略投资(A轮)
150-500人
http://www.360shop.com.cn"
产品经理,迅闻科技招聘,4k-6k,/重庆 /,经验1-3年 /,大专及以上 /,全职,"
我们在做的是市场上独一无二的模式和产品","
描述：
1、负责项目管理及推动，为项目和团队设定目标，对数据指标和用户体验负责；
2、进行市场和竞争分析，对内容相关领域结合变现策略进行探索，并推动实际业务的落地。

要求：
1、两年以上移动社交相关领域的产品经验，深入理解市场，具备一定的大局观；
2、勤于思考，对数据敏感，逻辑思维能力强，思路清晰而有条理，对用户体验和交互设计有一定的认识；
3、熟练应用各类原型工具，良好的文字、语言表达能力，出色沟通能力和沟通技巧，善于跨部门沟通和协调；
4、具有良好的价值观导向，良好的沟通、协作能力，较强的自我学习能力，良好的职业道德，能承担较大的工作压力。

加分：
1、有技术功底，产品架构性高；
2、对产品和行业有独到见解；
3、有较强的审美能力，注重UI及其他平面设计中的整体感，也注重像素级的细节；
4、对如何开展商业化有独到思考。","重庆 - 渝北区 - 黄山大道中段6号星汇两江艺术中心2层
","迅闻科技
文娱丨内容,社交
未融资
少于15人
https://www.lagou.com/gon..."
产品经理,广州棒谷科技股份有限公司招聘,10k-20k,/广州 /,经验3-5年 /,本科及以上 /,全职,"
发展空间大 交通便利 五险一金","
1、负责企业自营网站平台，包括类目、商品、购物车以及站外商品等模块的版本迭代工作；

2、与运营、推广、开发、设计部门紧密协作，确保工作按计划进度进行，保证产品质量按时完成和上线；撰写产品相关文档、协调项目组工作，推动产品上线并参与运营工作；

3、通过项目数据分析，在保证转化效果的前提下实现产品快速迭代项目上线后分析相关运营数据，能在快速迭代中寻找转化效果最大化；

4、持续关注行业趋势，了解市场现状及发展方向。

任职要求：
1、本科及以上学历，专业不限，软件工程、计算机、电子信息、电子商务等专业优先；

2、2年及以上互联网产品岗相关经验，有完整的项目实践经历；

3、具备运营思维，能够与运营合力达成产品数据目标，有B端产品规划工作经验优先；

4、关注数据，具有良好的逻辑思维、数据分析、总结分析与书面表达能力；

5、善于与人交流，学习能力强，注重协作，并能承受工作压力。","广州 - 番禺区 - 大石 - 会江地铁站C出口-巨大创意产业园写字楼二期12栋17楼
","广州棒谷科技股份有限公司
电商
不需要融资
2000人以上
http://www.banggood.com"
产品经理,广东好太太集团研究院招聘,20k-30k,/广州 /,经验5-10年 /,本科及以上 /,全职,"
智能家居风口行业；发展与上升空间","
岗位职责：
1.负责公司智能单品的需求分析、产品定义以及开发项目主导和推进；
2.负责根据产品设计方案及技术实施方案，组织产品开发、验证，并对过程实施监督、控制；组织项目阶段评审与把关，确保新产品开发工作顺利完成；
3.负责建立以客户需求为驱动的端到端产品规范管理流程；
4.负责跟踪产品前沿技术与商业模式的创新和应用，提升产品的竞争力；
5.负责与物联、电控等部门联合开发工作的组织和协调
  任职要求：
1.具备新品分析定义和规划定位能力，并能够围绕智能家居生活场景，规划设计初步产品定义和解决方案；具备产品团队的管理能力；
2.熟悉智能家居与物联网产品的全生命周期管理流程；
3.具有上述领域项目产品管理的从业经验，至少2个项目成功经历；
4.本科学历及以上，上述业务领域产品管理工作2年以上；
5.性格开朗，思路清晰，具备优秀组织能力，善于沟通，责任心及抗压能力强。","广州 - 番禺区 - 化龙镇石化公路21号
","广东好太太集团
其他
上市公司
500-2000人
www.hotata.com"
